Species,elevation,soil_type,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
setosa,189.3,clay,4.94,3.66,1.64,0.4,18.0804,0.656,1.349726775956284,4.1,3.01219512195122,9.15,3.3000000000000007,3.26,6.64,18.9,53.37,4.252105360877127,0.8099382692526635,27.56158536585366
setosa,230.4,clay,5.27,4.08,1.13,0.5,21.5016,0.565,1.2916666666666663,2.26,4.663716814159292,8.16,4.14,3.58,5.59,29.85,46.62,4.636981776975191,0.7516648189186453,38.05592920353983
setosa,137.7,loamy,4.97,3.33,1.54,0.21,16.5501,0.3234,1.4924924924924925,7.333333333333334,3.227272727272727,15.857142857142858,3.43,3.12,5.46,20.37,46.56,4.068181411884185,0.5686826883245173,51.175324675324674
versicolor,78.3,clay,6.15,2.57,4.1,1.29,15.8055,5.289,2.3929961089494167,3.1782945736434103,1.5000000000000002,1.992248062015504,2.0500000000000007,1.2799999999999998,8.66,14.49,68.6,3.975613160255912,2.2997825984209896,2.988372093023256
setosa,230.9,loamy,4.37,3.1,1.63,0.22,13.547,0.3586,1.4096774193548387,7.409090909090908,2.6809815950920246,14.090909090909092,2.74,2.88,4.58,24.4,45.99,3.6806249469349632,0.5988321968631947,37.77746793084217
versicolor,88.7,clay,7.0,3.06,4.86,1.6,21.42,7.776000000000001,2.287581699346405,3.0375,1.4403292181069958,1.9125,2.14,1.46,9.51,15.56,67.76,4.628174586162454,2.7885480092693404,2.7546296296296298
virginica,232.5,loamy,7.22,2.64,5.55,2.08,19.0608,11.544,2.7348484848484844,2.6682692307692304,1.300900900900901,1.2692307692307692,1.67,0.56,14.01,11.87,65.34,4.365867611368902,3.3976462440931074,1.651143451143451
virginica,209.5,sandy,7.81,2.43,5.59,2.03,18.9783,11.347699999999998,3.213991769547325,2.7536945812807883,1.3971377459749552,1.1970443349753697,2.22,0.4000000000000003,11.93,10.06,61.04,4.356409071701141,3.3686347382879016,1.6724358239995774
virginica,185.2,loamy,6.69,3.08,5.51,1.84,20.6052,10.1384,2.1720779220779223,2.994565217391304,1.2141560798548094,1.6739130434782608,1.1800000000000006,1.24,14.61,12.62,71.34,4.53929509946203,3.1840854259896987,2.0323916988873982
versicolor,144.7,sandy,6.26,2.2,4.55,0.76,13.772,3.458,2.845454545454545,5.9868421052631575,1.3758241758241758,2.8947368421052637,1.71,1.4400000000000002,7.92,12.44,61.15,3.711064537299237,1.859569842732453,3.9826489300173513
virginica,276.9,sandy,6.23,2.0,5.19,1.67,12.46,8.667300000000001,3.115,3.1077844311377247,1.2003853564547209,1.1976047904191618,1.04,0.33,10.3,8.83,58.68,3.529872518944558,2.94402785312911,1.4375872532391862
virginica,88.1,clay,6.28,2.88,6.17,2.38,18.0864,14.6846,2.180555555555556,2.592436974789916,1.0178282009724473,1.2100840336134453,0.1100000000000003,0.5,16.04,6.73,65.88,4.252810835200644,3.832049060228744,1.2316576549582556
setosa,58.1,sandy,5.5,2.25,1.5,0.34,12.375,0.51,2.4444444444444446,4.411764705882352,3.6666666666666665,6.617647058823529,4.0,1.91,3.55,19.36,51.62,3.517811819867572,0.714142842854285,24.264705882352946
setosa,225.6,clay,4.39,3.83,1.56,0.43,16.8137,0.6708000000000001,1.14621409921671,3.6279069767441854,2.814102564102564,8.906976744186046,2.83,3.4,4.69,17.67,56.16,4.100451194685776,0.8190238091777309,25.065146094215866
setosa,217.7,clay,4.69,4.52,1.72,0.24,21.1988,0.4128,1.0376106194690269,7.166666666666667,2.726744186046512,18.83333333333333,2.9700000000000006,4.279999999999999,4.31,16.51,45.9,4.604215459771621,0.6424951361683604,51.35368217054263
virginica,200.4,loamy,6.68,3.34,5.86,1.94,22.3112,11.3684,2.0,3.0206185567010317,1.1399317406143343,1.7216494845360824,0.8199999999999994,1.4,11.07,6.86,77.92,4.723473298326137,3.371705799739948,1.962562893634988
virginica,164.6,sandy,5.26,2.6,5.47,1.93,13.676,10.557099999999998,2.023076923076923,2.8341968911917097,0.9616087751371116,1.3471502590673576,-0.2099999999999999,0.6700000000000002,17.89,12.69,82.92,3.6981076241775335,3.2491691245609235,1.2954315105474044
setosa,73.7,clay,4.21,3.6,1.46,0.25,15.156,0.365,1.1694444444444445,5.84,2.8835616438356166,14.4,2.75,3.35,4.6,19.73,42.36,3.893070767402,0.6041522986797286,41.52328767123288
versicolor,276.0,sandy,5.62,2.58,3.45,0.65,14.4996,2.2425,2.1782945736434107,5.307692307692308,1.6289855072463768,3.969230769230769,2.17,1.93,7.87,16.74,57.78,3.807834029996581,1.4974979131871935,6.465819397993311
versicolor,121.7,loamy,5.94,2.76,4.74,1.44,16.3944,6.8256,2.1521739130434785,3.291666666666667,1.2531645569620251,1.9166666666666663,1.2000000000000002,1.3199999999999998,8.34,13.74,58.37,4.048999876512718,2.612584926849269,2.401898734177216
versicolor,170.6,sandy,5.94,2.89,3.89,0.91,17.166600000000003,3.5399000000000003,2.055363321799308,4.274725274725275,1.5269922879177378,3.175824175824176,2.0500000000000003,1.98,6.88,14.46,60.24,4.14325958636434,1.881462197334828,4.849459024266222
setosa,185.1,clay,5.08,3.29,1.55,0.17,16.7132,0.2635,1.5440729483282676,9.117647058823527,3.2774193548387096,19.352941176470587,3.53,3.12,4.16,20.07,43.96,4.088178078313126,0.5133225107084239,63.427703984819736
virginica,63.1,sandy,7.07,2.3,5.9,1.48,16.261,8.732000000000001,3.073913043478261,3.986486486486487,1.1983050847457626,1.554054054054054,1.17,0.8199999999999998,11.4,10.32,73.78,4.032493025412443,2.954995769878529,1.862230874942739
virginica,119.9,loamy,7.42,2.75,5.08,1.47,20.405,7.4676,2.6981818181818182,3.4557823129251704,1.4606299212598426,1.870748299319728,2.34,1.28,13.18,13.42,73.19,4.5171893916460935,2.732690981432039,2.7324709411323584
setosa,101.5,loamy,5.05,4.13,1.59,0.22,20.8565,0.3498,1.2227602905569006,7.227272727272727,3.176100628930817,18.772727272727277,3.46,3.91,5.09,14.94,46.7,4.56689172194831,0.5914389233048498,59.624070897655805
setosa,165.2,loamy,4.73,4.07,1.46,0.41,19.251100000000005,0.5985999999999999,1.1621621621621625,3.5609756097560976,3.239726027397261,9.926829268292684,3.2700000000000005,3.66,4.98,25.03,50.42,4.3876075485394095,0.773692445355388,32.16020715001672
virginica,175.4,sandy,7.09,2.76,5.1,1.55,19.5684,7.904999999999999,2.568840579710145,3.290322580645161,1.3901960784313727,1.7806451612903225,1.99,1.2099999999999995,14.35,10.05,63.53,4.423618428390948,2.8115831839019094,2.475445920303605
versicolor,232.3,clay,6.1,2.42,4.5,1.56,14.762,7.0200000000000005,2.520661157024793,2.8846153846153846,1.3555555555555554,1.551282051282051,1.5999999999999996,0.8599999999999999,8.62,15.93,62.75,3.842134823246056,2.649528259898354,2.1028490028490023
setosa,266.7,sandy,4.56,2.47,1.48,0.29,11.2632,0.4291999999999999,1.8461538461538456,5.103448275862069,3.0810810810810807,8.517241379310347,3.08,2.18,5.45,21.46,54.73,3.356069129204582,0.655133574166368,26.24231127679404
versicolor,181.9,loamy,5.99,2.82,3.92,1.22,16.8918,4.7824,2.124113475177305,3.2131147540983607,1.528061224489796,2.3114754098360657,2.0700000000000003,1.6,9.73,16.58,64.45,4.109963503487592,2.186869909253863,3.532075945132151
setosa,116.3,sandy,5.27,2.57,1.75,0.4,13.5439,0.7000000000000001,2.0505836575875485,4.375,3.011428571428571,6.424999999999999,3.52,2.17,5.31,26.82,56.04,3.680203798704632,0.8366600265340756,19.348428571428567
virginica,203.3,clay,6.04,3.08,5.49,2.58,18.6032,14.1642,1.961038961038961,2.1279069767441863,1.1001821493624773,1.193798449612403,0.5499999999999998,0.5,11.23,10.3,65.66,4.313142705730939,3.763535571772904,1.3133957442001667
setosa,266.9,sandy,5.45,2.77,1.45,0.32,15.0965,0.4639999999999999,1.967509025270758,4.53125,3.7586206896551726,8.65625,4.0,2.45,4.89,16.69,50.2,3.885421470059587,0.681175454637056,32.53556034482759
virginica,74.2,clay,6.99,2.99,4.81,2.99,20.9001,14.3819,2.337792642140468,1.6086956521739129,1.4532224532224534,1.0,2.1800000000000006,0.0,16.74,7.75,53.21,4.571662717217883,3.7923475579118535,1.4532224532224534
setosa,72.0,sandy,5.06,2.67,1.48,0.27,13.5102,0.3996,1.895131086142322,5.481481481481481,3.418918918918919,9.888888888888888,3.58,2.4,4.88,21.51,53.33,3.675622396275221,0.6321392251711644,33.809309309309306
versicolor,131.8,clay,7.16,3.47,4.23,1.66,24.8452,7.021800000000001,2.063400576368876,2.548192771084338,1.6926713947990542,2.0903614457831328,2.93,1.8100000000000005,8.91,15.0,53.58,4.984495962482065,2.6498679212368303,3.5382950240679025
versicolor,291.4,sandy,6.32,2.46,3.5,1.37,15.5472,4.795,2.569105691056911,2.554744525547445,1.8057142857142856,1.7956204379562042,2.8200000000000003,1.09,6.76,12.09,55.46,3.9429937864521167,2.189748844045819,3.2423774765380604
setosa,226.8,clay,4.21,3.38,1.73,0.26,14.2298,0.4498,1.2455621301775148,6.653846153846153,2.433526011560694,13.0,2.48,3.12,4.78,16.53,52.17,3.772240713422196,0.6706713054842887,31.63583815028901
setosa,132.3,clay,5.3,3.77,1.73,0.24,19.981,0.4151999999999999,1.4058355437665782,7.208333333333334,3.0635838150289016,15.708333333333334,3.57,3.53,4.7,17.32,56.91,4.470011185668331,0.6443601477434805,48.123795761079
setosa,188.5,sandy,5.09,2.8,1.19,0.31,14.252,0.3689,1.8178571428571428,3.8387096774193545,4.277310924369748,9.032258064516128,3.9,2.49,4.94,17.66,46.89,3.775182114812476,0.6073713855624086,38.63377609108159
versicolor,251.2,clay,6.52,2.83,4.33,1.3,18.4516,5.629,2.303886925795053,3.330769230769231,1.5057736720554271,2.1769230769230767,2.1899999999999995,1.53,8.91,17.53,59.2,4.295532563024054,2.3725513693068905,3.2779534553206604
versicolor,99.3,clay,6.24,3.15,3.66,1.23,19.656,4.5018,1.980952380952381,2.975609756097561,1.7049180327868851,2.5609756097560976,2.58,1.92,7.76,15.72,57.99,4.43350876845868,2.121744565210431,4.36625349860056
setosa,245.7,loamy,4.93,3.76,1.42,0.34,18.5368,0.4828,1.3111702127659577,4.1764705882352935,3.471830985915493,11.058823529411764,3.51,3.42,5.94,24.44,58.92,4.305438421345729,0.6948381106416084,38.394366197183096
versicolor,226.7,clay,5.55,3.33,3.94,1.17,18.4815,4.6098,1.6666666666666663,3.3675213675213675,1.4086294416243654,2.8461538461538463,1.61,2.16,9.68,14.08,54.37,4.299011514290233,2.147044480209946,4.009176103084733
setosa,179.3,clay,4.96,3.66,1.66,0.35,18.1536,0.581,1.355191256830601,4.742857142857143,2.987951807228916,10.45714285714286,3.3,3.31,5.22,14.78,47.12,4.260704167153594,0.7622335600063802,31.24543889845095
virginica,100.1,clay,7.5,2.74,5.04,2.37,20.55,11.9448,2.7372262773722627,2.1265822784810124,1.488095238095238,1.1561181434599157,2.46,0.3700000000000001,10.95,8.27,62.25,4.533210782657255,3.4561249977395203,1.7204139039582078
setosa,144.3,sandy,5.1,2.8,1.47,0.38,14.279999999999998,0.5586,1.8214285714285716,3.8684210526315783,3.4693877551020407,7.368421052631579,3.63,2.42,5.66,24.62,50.25,3.778888725538237,0.7473954776421918,25.563909774436087
versicolor,237.2,loamy,6.0,2.81,3.8,1.37,16.86,5.206,2.1352313167259784,2.773722627737226,1.5789473684210529,2.051094890510949,2.2,1.44,6.67,15.46,54.3,4.106093033529562,2.2816660579497605,3.2385708797541293
setosa,110.8,loamy,5.11,3.61,1.59,0.23,18.4471,0.3657,1.4155124653739612,6.913043478260869,3.2138364779874213,15.695652173913045,3.5200000000000005,3.38,5.2,15.41,51.44,4.29500873107378,0.6047313453096342,50.4432595023243
versicolor,224.3,clay,6.05,3.13,4.45,1.44,18.9365,6.408,1.9329073482428116,3.090277777777778,1.3595505617977528,2.173611111111111,1.5999999999999996,1.69,8.51,19.31,60.75,4.351608897867546,2.5314027731674784,2.955134207240949
setosa,64.6,sandy,5.21,3.41,1.54,0.2,17.7661,0.308,1.5278592375366569,7.7,3.383116883116883,17.05,3.67,3.21,5.28,19.45,49.75,4.214985171978663,0.5549774770204644,57.68214285714285
versicolor,72.3,clay,5.5,2.86,5.74,1.59,15.73,9.126600000000002,1.9230769230769231,3.610062893081761,0.9581881533101044,1.7987421383647797,-0.2400000000000002,1.2699999999999998,9.32,17.47,53.22,3.966106403010388,3.0210263156748574,1.7235334078408164
virginica,253.0,loamy,6.61,3.54,5.65,1.92,23.3994,10.848,1.8672316384180792,2.942708333333333,1.1699115044247788,1.84375,0.96,1.62,13.28,9.76,76.79,4.837292631214283,3.2936302160382245,2.1570243362831856
virginica,224.8,sandy,6.73,2.45,5.8,1.82,16.488500000000002,10.556,2.746938775510204,3.1868131868131866,1.160344827586207,1.3461538461538465,0.9300000000000006,0.6300000000000001,12.21,9.87,71.58,4.060603403436489,3.2489998461064906,1.5620026525198942
versicolor,88.9,sandy,7.21,2.81,4.75,1.41,20.2601,6.6975,2.565836298932384,3.368794326241135,1.5178947368421052,1.99290780141844,2.46,1.4,10.52,13.73,57.69,4.501122082325695,2.587952858921507,3.0250242627846213
setosa,256.0,loamy,4.94,3.59,1.58,0.25,17.7346,0.395,1.3760445682451254,6.32,3.126582278481013,14.36,3.3600000000000003,3.34,4.53,18.72,52.84,4.211246846243996,0.6284902544988268,44.89772151898734
virginica,100.3,sandy,7.47,2.56,6.56,1.68,19.1232,11.0208,2.91796875,3.9047619047619047,1.138719512195122,1.523809523809524,0.91,0.8800000000000001,12.77,11.12,61.89,4.373008117989263,3.3197590273994284,1.7351916376306622
setosa,209.4,clay,5.67,4.02,1.58,0.29,22.7934,0.4582,1.41044776119403,5.448275862068966,3.5886075949367084,13.86206896551724,4.09,3.73,5.55,18.38,51.81,4.774243395554944,0.6769047200308179,49.74552597119162
virginica,183.0,clay,6.97,4.11,5.67,2.49,28.646700000000003,14.1183,1.6958637469586373,2.27710843373494,1.2292768959435625,1.6506024096385543,1.2999999999999998,1.62,13.65,8.25,76.93,5.352261204388292,3.757432634126659,2.029047406557446
versicolor,252.0,clay,5.14,2.91,3.29,1.7,14.9574,5.593,1.7663230240549823,1.9352941176470588,1.5623100303951367,1.711764705882353,1.85,1.2100000000000002,8.51,11.74,55.58,3.8674797995593977,2.364952430811241,2.674307169676381
versicolor,105.9,loamy,6.03,2.09,4.3,1.3,12.6027,5.59,2.885167464114833,3.3076923076923075,1.402325581395349,1.6076923076923075,1.7300000000000004,0.7899999999999998,8.87,14.31,63.57,3.5500281689023256,2.364318083507378,2.254508050089445
virginica,196.4,loamy,5.82,3.11,5.84,2.23,18.1002,13.0232,1.8713826366559487,2.618834080717489,0.9965753424657536,1.3946188340807175,-0.0199999999999995,0.8799999999999999,12.98,8.82,64.47,4.254432982196335,3.6087671024880494,1.389842742183181
versicolor,188.8,sandy,5.91,2.07,3.62,1.05,12.2337,3.801,2.855072463768116,3.447619047619048,1.6325966850828728,1.971428571428571,2.29,1.0199999999999998,8.1,13.76,71.64,3.497670653449235,1.9496153466773904,3.218547750591949
virginica,110.2,sandy,7.07,2.62,5.57,1.59,18.5234,8.856300000000001,2.698473282442748,3.50314465408805,1.2692998204667862,1.6477987421383649,1.5,1.03,14.97,10.07,68.75,4.303881968641798,2.9759536286709847,2.091550647561623
virginica,95.7,loamy,7.63,3.11,5.96,2.03,23.7293,12.0988,2.453376205787781,2.9359605911330053,1.2802013422818792,1.5320197044334976,1.67,1.08,13.63,8.84,69.92,4.871272934254454,3.4783329340360734,1.9612936820180515
virginica,251.7,clay,5.94,3.18,5.6,2.74,18.8892,15.344,1.8679245283018868,2.043795620437956,1.060714285714286,1.1605839416058394,0.3400000000000007,0.4399999999999999,10.67,11.31,75.26,4.3461707283538695,3.917141815150429,1.2310479666319083
versicolor,282.9,clay,5.81,3.48,3.98,1.45,20.2188,5.771,1.6695402298850577,2.7448275862068967,1.4597989949748742,2.4,1.83,2.03,7.17,16.88,55.72,4.496531996995017,2.402290573598456,3.5035175879396983
setosa,138.1,loamy,4.87,3.29,1.61,0.16,16.0223,0.2576,1.480243161094225,10.0625,3.0248447204968945,20.5625,3.26,3.13,5.6,19.72,47.69,4.002786529406733,0.5075431016179808,62.1983695652174
virginica,200.2,sandy,6.12,1.91,5.94,2.16,11.6892,12.8304,3.2041884816753927,2.75,1.0303030303030305,0.8842592592592592,0.1799999999999997,-0.2500000000000002,15.21,9.65,71.48,3.41894720637801,3.581954773583832,0.9110549943883276
setosa,256.9,loamy,4.93,2.82,1.46,0.29,13.902599999999998,0.4233999999999999,1.74822695035461,5.0344827586206895,3.3767123287671232,9.724137931034482,3.47,2.53,5.3,24.84,51.28,3.7286190473149694,0.6506919393998976,32.83561643835616
virginica,165.2,loamy,6.82,2.12,5.25,1.77,14.4584,9.2925,3.2169811320754715,2.9661016949152543,1.299047619047619,1.1977401129943503,1.5700000000000005,0.3500000000000001,9.83,10.92,80.58,3.802420281873113,3.0483602149352365,1.5559214420231369
virginica,180.1,loamy,7.0,3.16,5.48,1.99,22.12,10.9052,2.2151898734177213,2.753768844221106,1.2773722627737223,1.5879396984924623,1.5199999999999996,1.1700000000000002,13.98,9.02,61.15,4.703190406521939,3.302302227234812,2.0283901258115398
setosa,166.0,sandy,4.73,2.98,1.51,0.18,14.0954,0.2718,1.5872483221476512,8.38888888888889,3.132450331125828,16.555555555555557,3.2200000000000006,2.8,4.6,22.26,51.41,3.7543841039510064,0.521344415909483,51.85945548197205
setosa,221.5,loamy,5.57,3.9,1.4,0.45,21.723,0.63,1.4282051282051282,3.1111111111111107,3.978571428571429,8.666666666666666,4.17,3.45,5.68,22.82,51.22,4.660793923785946,0.7937253933193772,34.48095238095238
virginica,62.6,loamy,7.85,2.86,5.63,1.75,22.451,9.8525,2.744755244755245,3.217142857142857,1.3943161634103018,1.634285714285714,2.22,1.11,7.29,10.88,70.33,4.738248621590048,3.1388692231439013,2.278710987059122
versicolor,256.9,loamy,5.84,2.37,4.67,1.25,13.8408,5.8375,2.464135021097046,3.736,1.2505353319057817,1.896,1.17,1.12,8.0,15.02,51.6,3.720322566660047,2.416091885669914,2.3710149892933616
setosa,55.3,sandy,5.14,3.22,1.75,0.22,16.5508,0.385,1.5962732919254656,7.954545454545454,2.937142857142857,14.636363636363637,3.39,3.0,4.86,17.18,60.1,4.068267444502635,0.6204836822995429,42.989090909090905
setosa,260.9,loamy,4.58,3.75,1.53,0.23,17.175,0.3519,1.2213333333333334,6.652173913043479,2.9934640522875817,16.304347826086957,3.05,3.52,5.03,20.02,58.41,4.14427315702042,0.5932115979985557,48.80647911338448
setosa,292.1,sandy,5.66,2.79,1.72,0.05,15.7914,0.086,2.028673835125448,34.4,3.2906976744186047,55.8,3.94,2.74,4.97,17.1,55.14,3.973839453224048,0.2932575659723036,183.62093023255812
setosa,292.5,loamy,5.05,3.14,1.07,0.47,15.857,0.5029,1.60828025477707,2.276595744680851,4.719626168224298,6.680851063829788,3.98,2.67,4.71,26.55,52.9,3.9820848810641896,0.709154426059656,31.531119506860207
setosa,128.6,loamy,5.2,3.71,1.66,0.36,19.292,0.5975999999999999,1.4016172506738545,4.611111111111111,3.132530120481928,10.305555555555555,3.54,3.35,4.99,24.76,43.28,4.392265930018355,0.7730459236035074,32.28246318607765
virginica,102.6,clay,6.88,2.89,6.24,2.37,19.8832,14.788800000000002,2.3806228373702423,2.632911392405063,1.1025641025641024,1.219409282700422,0.6399999999999997,0.52,14.35,10.33,69.62,4.459058196525361,3.845620886150896,1.3444769014389266
setosa,117.0,clay,5.04,3.07,1.57,0.37,15.4728,0.5809,1.6416938110749186,4.243243243243244,3.2101910828025475,8.297297297297296,3.47,2.7,5.56,24.51,45.51,3.933548016740103,0.7621679604916491,26.635909795145466
virginica,272.4,loamy,6.23,2.87,4.98,1.34,17.880100000000002,6.673200000000001,2.1707317073170733,3.7164179104477615,1.251004016064257,2.1417910447761197,1.25,1.53,10.26,9.03,71.75,4.228486726950908,2.5832537622153966,2.679389198585386
setosa,102.5,clay,4.86,3.63,1.45,0.35,17.6418,0.5075,1.3388429752066118,4.142857142857143,3.351724137931035,10.371428571428572,3.41,3.28,4.47,19.86,51.0,4.200214280248092,0.7123903424387503,34.762167487684735
versicolor,132.1,loamy,5.68,3.01,4.48,1.09,17.096799999999998,4.8832,1.887043189368771,4.110091743119266,1.2678571428571426,2.7614678899082565,1.1999999999999993,1.92,6.69,15.86,58.42,4.134827686857095,2.2097963707093013,3.501146788990825
setosa,55.5,loamy,5.73,3.52,1.98,0.32,20.169600000000003,0.6336,1.6278409090909092,6.1875,2.893939393939394,11.0,3.75,3.2,4.98,17.1,57.79,4.491057781859414,0.795989949685296,31.833333333333336
virginica,203.9,clay,6.81,3.1,5.22,1.91,21.111,9.970199999999998,2.196774193548387,2.7329842931937174,1.3045977011494252,1.6230366492146595,1.59,1.1900000000000002,11.34,8.78,76.1,4.594670826076663,3.1575623509283237,2.1174098814467115
virginica,225.7,clay,6.75,3.49,6.36,1.61,23.5575,10.2396,1.9340974212034383,3.950310559006211,1.0613207547169812,2.1677018633540373,0.3899999999999997,1.88,11.48,5.67,71.72,4.853606906209031,3.199937499389637,2.300626977616313
versicolor,156.1,sandy,5.72,2.23,3.95,1.27,12.7556,5.016500000000001,2.5650224215246635,3.110236220472441,1.4481012658227848,1.7559055118110236,1.7699999999999996,0.96,8.18,15.03,65.98,3.571498285033888,2.239754450827144,2.542728994318748
versicolor,260.4,clay,6.37,3.14,4.06,1.26,20.0018,5.1156,2.0286624203821657,3.222222222222222,1.5689655172413794,2.492063492063492,2.3100000000000005,1.88,8.23,14.36,52.01,4.47233719658972,2.261769218996492,3.9099616858237543
setosa,235.5,clay,4.48,3.31,1.4,0.27,14.8288,0.378,1.353474320241692,5.185185185185184,3.2000000000000006,12.25925925925926,3.0800000000000005,3.04,4.84,17.14,45.24,3.850818094898797,0.6148170459575759,39.22962962962964
setosa,264.2,clay,4.98,3.63,1.84,0.38,18.0774,0.6992,1.371900826446281,4.842105263157895,2.706521739130435,9.552631578947368,3.140000000000001,3.25,5.05,21.48,50.1,4.251752579819292,0.8361817984146749,25.85440503432494
setosa,178.0,sandy,4.93,2.6,1.76,0.19,12.818,0.3344,1.896153846153846,9.263157894736842,2.8011363636363638,13.68421052631579,3.17,2.41,3.81,12.62,54.27,3.5802234567132816,0.5782732917920385,38.331339712918655
versicolor,106.7,clay,5.29,2.73,5.14,1.44,14.4417,7.401599999999999,1.9377289377289375,3.569444444444444,1.029182879377432,1.8958333333333333,0.1500000000000003,1.29,7.39,12.34,68.0,3.8002236776274105,2.720588171701112,1.951159208819715
setosa,60.3,clay,5.21,3.52,1.55,0.15,18.3392,0.2324999999999999,1.4801136363636362,10.333333333333334,3.361290322580645,23.46666666666667,3.66,3.37,5.78,17.69,44.81,4.28242921716168,0.4821825380496477,78.87827956989248
virginica,245.0,clay,6.09,3.43,5.34,2.38,20.8887,12.7092,1.7755102040816326,2.2436974789915967,1.1404494382022472,1.4411764705882355,0.75,1.0500000000000005,8.11,9.22,74.35,4.570415736013519,3.564996493686915,1.6435888962326504
setosa,212.7,sandy,4.25,3.37,1.39,0.26,14.3225,0.3614,1.261127596439169,5.346153846153846,3.0575539568345325,12.961538461538462,2.8600000000000003,3.1100000000000003,4.57,19.82,38.9,3.784507894033252,0.6011655346075655,39.6306032097399
